image_file,category,subcategory,current_height,current_width,source,searched_label,resize_factor,H,FA,n_resp,memorability_wo_fa_correction,memorability_w_fa_correction,memoir_h,memoir_f,memoir_nresp,memoir_mem_score_yfa,memoir_mem_score_nfa,mean_response_time
000000299734.jpg,sports,frisbee,386.0,640.0,coco,frisbee,1.0,80,2,91,0.879120879120879,0.857142857142857,128.0,18.0,154.0,0.7142857142857143,0.8311688311688312,691.948905109489
000000300264.jpg,food,broccoli,427.0,640.0,coco,broccoli,1.0,83,12,109,0.761467889908257,0.651376146788991,63.0,18.0,85.0,0.5294117647058824,0.7411764705882353,641.3333333333334
000000302551.jpg,sports,frisbee,375.0,640.0,coco,frisbee,1.0,76,11,90,0.844444444444444,0.722222222222222,71.0,19.0,86.0,0.6046511627906976,0.8255813953488372,644.9101123595506
000000302964.jpg,vehicle,bus,360.0,640.0,coco,bus,1.0,52,5,92,0.565217391304348,0.510869565217391,56.0,2.0,87.0,0.6206896551724138,0.6436781609195402,709.7678571428571
000000303016.jpg,vehicle,truck,480.0,640.0,coco,truck,1.0,76,4,105,0.723809523809524,0.685714285714286,43.0,4.0,72.0,0.5416666666666666,0.5972222222222222,676.5227272727273
000000304115.jpg,sports,baseball,500.0,375.0,coco,baseball glove,1.0,82,8,106,0.773584905660377,0.69811320754717,98.0,14.0,150.0,0.56,0.6533333333333333,660.1981132075472
000000305082.jpg,food,sandwich,375.0,500.0,coco,sandwich,1.0,88,15,96,0.916666666666667,0.760416666666667,130.0,38.0,151.0,0.609271523178808,0.8609271523178808,571.5548387096774
000000309694.jpg,animal,elephant,480.0,640.0,coco,elephant,1.0,93,19,108,0.861111111111111,0.685185185185185,68.0,15.0,90.0,0.5888888888888889,0.7555555555555555,659.9078947368421
000000313412.jpg,animal,bear,427.0,640.0,coco,bear,1.0,49,1,100,0.49,0.48,37.0,6.0,86.0,0.36046511627906974,0.43023255813953487,696.15
000000318279.jpg,sports,frisbee,427.0,640.0,coco,frisbee,1.0,84,9,103,0.815533980582524,0.728155339805825,62.0,13.0,76.0,0.6447368421052632,0.8157894736842105,691.8714285714286
000000318464.jpg,vehicle,bicycle,427.0,640.0,coco,bicycle,1.0,64,1,106,0.60377358490566,0.594339622641509,43.0,3.0,82.0,0.4878048780487805,0.524390243902439,683.9268292682926
000000324645.jpg,food,apple,482.0,640.0,coco,apple,1.0,79,4,99,0.797979797979798,0.757575757575758,66.0,6.0,80.0,0.75,0.825,660.8676470588235
000000328185.jpg,vehicle,truck,427.0,640.0,coco,truck,1.0,84,5,97,0.865979381443299,0.814432989690722,115.0,18.0,152.0,0.6381578947368421,0.756578947368421,646.0
000000334751.jpg,sports,frisbee,480.0,640.0,coco,frisbee,1.0,103,1,111,0.927927927927928,0.918918918918919,67.0,5.0,85.0,0.7294117647058823,0.788235294117647,704.8181818181819
000000335624.jpg,animal,cow,427.0,640.0,coco,cow,1.0,54,3,95,0.568421052631579,0.536842105263158,32.0,4.0,70.0,0.4,0.45714285714285713,646.125
000000338091.jpg,animal,cat,375.0,500.0,coco,cat,1.0,77,5,97,0.793814432989691,0.742268041237113,58.0,13.0,71.0,0.6338028169014085,0.8169014084507042,688.223880597015
000000343254.jpg,food,donut,427.0,640.0,coco,donut,1.0,86,9,103,0.83495145631068,0.747572815533981,69.0,18.0,92.0,0.5543478260869565,0.75,654.843373493976
000000349402.jpg,food,banana,480.0,640.0,coco,banana,1.0,101,0,108,0.935185185185185,0.935185185185185,63.0,5.0,67.0,0.8656716417910447,0.9402985074626866,634.8955223880597
000000350051.jpg,animal,horse,480.0,640.0,coco,horse,1.0,94,6,103,0.912621359223301,0.854368932038835,53.0,2.0,81.0,0.6296296296296297,0.654320987654321,693.4509803921569
000000350475.jpg,food,hotdog,500.0,500.0,coco,hot dog,1.0,99,5,106,0.933962264150943,0.886792452830189,125.0,28.0,162.0,0.5987654320987654,0.7716049382716049,650.1560283687943
000000352151.jpg,vehicle,airplane,426.0,640.0,coco,airplane,1.0,43,3,96,0.447916666666667,0.416666666666667,41.0,7.0,81.0,0.41975308641975306,0.5061728395061729,713.1914893617021
000000359081.jpg,food,pizza,474.0,640.0,coco,pizza,1.0,73,10,90,0.811111111111111,0.7,76.0,21.0,94.0,0.5851063829787234,0.8085106382978723,653.5
000000359592.jpg,food,broccoli,480.0,640.0,coco,broccoli,1.0,97,20,108,0.898148148148148,0.712962962962963,130.0,40.0,152.0,0.5921052631578947,0.8552631578947368,632.1385542168674
000000360374.jpg,vehicle,car,480.0,640.0,coco,motorcycle,1.0,76,0,94,0.808510638297872,0.808510638297872,53.0,6.0,75.0,0.6266666666666667,0.7066666666666667,709.3888888888889
000000363067.jpg,animal,cow,429.0,640.0,coco,cow,1.0,45,5,102,0.441176470588235,0.392156862745098,38.0,8.0,82.0,0.36585365853658536,0.4634146341463415,606.952380952381
000000370399.jpg,food,broccoli,333.0,500.0,coco,broccoli,1.0,64,4,101,0.633663366336634,0.594059405940594,57.0,8.0,77.0,0.6363636363636364,0.7402597402597403,626.3275862068965
000000373153.jpg,animal,cow,480.0,640.0,coco,cow,1.0,83,1,90,0.922222222222222,0.911111111111111,68.0,5.0,84.0,0.75,0.8095238095238095,664.768115942029
000000378848.jpg,vehicle,bicycle,480.0,640.0,coco,bicycle,1.0,90,2,103,0.87378640776699,0.854368932038835,63.0,4.0,88.0,0.6704545454545454,0.7159090909090909,661.3432835820895
000000379401.jpg,food,orange,329.0,640.0,coco,orange,1.0,73,4,101,0.722772277227723,0.683168316831683,66.0,13.0,84.0,0.6309523809523809,0.7857142857142857,641.2933333333333
000000382462.jpg,sports,soccer,429.0,640.0,coco,sports ball,1.0,85,20,97,0.876288659793814,0.670103092783505,62.0,12.0,87.0,0.5747126436781609,0.7126436781609196,648.6428571428571
000000382710.jpg,animal,cat,427.0,640.0,coco,cat,1.0,67,4,91,0.736263736263736,0.692307692307692,126.0,20.0,155.0,0.6838709677419355,0.8129032258064516,639.8321167883212
000000385381.jpg,food,apple,428.0,640.0,coco,apple,1.0,83,0,99,0.838383838383838,0.838383838383838,73.0,9.0,85.0,0.7529411764705882,0.8588235294117647,634.7402597402597
000000385795.jpg,sports,soccer,448.0,640.0,coco,sports ball,1.0,77,5,89,0.865168539325843,0.808988764044944,58.0,26.0,81.0,0.3950617283950617,0.7160493827160493,614.85
000000390817.jpg,vehicle,motorcycle,360.0,640.0,coco,motorcycle,1.0,102,13,119,0.857142857142857,0.747899159663866,70.0,12.0,85.0,0.6823529411764706,0.8235294117647058,670.4320987654321
000000395140.jpg,animal,horse,427.0,640.0,coco,horse,1.0,74,10,101,0.732673267326733,0.633663366336634,53.0,14.0,89.0,0.43820224719101125,0.5955056179775281,655.4126984126984
000000395591.jpg,vehicle,motorcycle,425.0,640.0,coco,motorcycle,1.0,69,3,111,0.621621621621622,0.594594594594595,110.0,23.0,159.0,0.5471698113207547,0.6918238993710691,681.968253968254
000000403197.jpg,animal,giraffe,428.0,640.0,coco,giraffe,1.0,76,12,95,0.8,0.673684210526316,67.0,24.0,83.0,0.5180722891566265,0.8072289156626506,616.0919540229885
000000404172.jpg,animal,cat,480.0,640.0,coco,cat,1.0,84,1,91,0.923076923076923,0.912087912087912,53.0,6.0,73.0,0.6438356164383562,0.726027397260274,684.8333333333334
000000406329.jpg,vehicle,bus,427.0,640.0,coco,bus,1.0,81,9,106,0.764150943396226,0.679245283018868,67.0,10.0,85.0,0.6705882352941176,0.788235294117647,649.830985915493
000000408526.jpg,sports,tennis,480.0,640.0,coco,tennis racket,1.0,70,4,98,0.714285714285714,0.673469387755102,54.0,8.0,75.0,0.6133333333333333,0.72,648.5
000000408965.jpg,vehicle,airplane,480.0,640.0,coco,airplane,1.0,63,1,97,0.649484536082474,0.639175257731959,57.0,4.0,88.0,0.6022727272727273,0.6477272727272727,613.5762711864406
000000409126.jpg,vehicle,car,480.0,640.0,coco,car,1.0,40,1,83,0.481927710843373,0.469879518072289,59.0,13.0,154.0,0.2987012987012987,0.38311688311688313,715.8656716417911
000000410255.jpg,sports,surfing,360.0,640.0,coco,surfboard,1.0,94,0,98,0.959183673469388,0.959183673469388,74.0,8.0,85.0,0.7764705882352941,0.8705882352941177,679.9868421052631
000000411669.jpg,sports,tennis,470.0,640.0,coco,tennis racket,1.0,88,2,101,0.871287128712871,0.851485148514851,128.0,32.0,150.0,0.64,0.8533333333333334,647.6442953020135
000000415821.jpg,animal,zebra,428.0,640.0,coco,zebra,1.0,76,16,88,0.863636363636364,0.681818181818182,70.0,21.0,88.0,0.5568181818181818,0.7954545454545454,567.5294117647059
000000416006.jpg,animal,cat,500.0,440.0,coco,cat,1.0,86,2,100,0.86,0.84,63.0,6.0,77.0,0.7402597402597403,0.8181818181818182,707.6969696969697
000000422953.jpg,vehicle,airplane,486.0,640.0,coco,airplane,1.0,73,5,106,0.688679245283019,0.641509433962264,51.0,8.0,75.0,0.5733333333333334,0.68,650.8679245283018
000000423231.jpg,vehicle,airplane,479.0,640.0,coco,airplane,1.0,80,1,89,0.898876404494382,0.887640449438202,76.0,6.0,91.0,0.7692307692307693,0.8351648351648352,639.6111111111111
000000424445.jpg,vehicle,airplane,427.0,640.0,coco,airplane,1.0,85,3,110,0.772727272727273,0.745454545454545,55.0,6.0,82.0,0.5975609756097561,0.6707317073170732,680.9666666666667
000000424978.jpg,animal,giraffe,403.0,300.0,coco,giraffe,1.0,73,8,95,0.768421052631579,0.684210526315789,113.0,24.0,156.0,0.5705128205128205,0.7243589743589743,712.5196850393701
000000426635.jpg,sports,soccer,427.0,640.0,coco,sports ball,1.0,89,11,111,0.801801801801802,0.702702702702703,56.0,16.0,82.0,0.4878048780487805,0.6829268292682927,644.955223880597
000000427763.jpg,animal,horse,320.0,640.0,coco,horse,1.0,41,0,101,0.405940594059406,0.405940594059406,26.0,3.0,74.0,0.3108108108108108,0.35135135135135137,699.4230769230769
000000441891.jpg,animal,giraffe,480.0,640.0,coco,giraffe,1.0,97,19,110,0.881818181818182,0.709090909090909,77.0,24.0,92.0,0.5760869565217391,0.8369565217391305,625.5520833333334
000000444087.jpg,animal,bear,480.0,640.0,coco,bear,1.0,109,6,119,0.915966386554622,0.865546218487395,75.0,15.0,89.0,0.6741573033707865,0.8426966292134831,642.0121951219512
000000445218.jpg,vehicle,motorcycle,383.0,640.0,coco,motorcycle,1.0,52,1,96,0.541666666666667,0.53125,107.0,2.0,161.0,0.6521739130434783,0.6645962732919255,718.03
000000446850.jpg,sports,tennis,429.0,640.0,coco,tennis racket,1.0,54,3,79,0.683544303797468,0.645569620253165,60.0,7.0,72.0,0.7361111111111112,0.8333333333333334,675.25
000000447684.jpg,animal,cow,428.0,640.0,coco,cow,1.0,88,2,95,0.926315789473684,0.905263157894737,135.0,19.0,151.0,0.7682119205298014,0.8940397350993378,640.3698630136986
000000449872.jpg,vehicle,car,480.0,640.0,coco,car,1.0,49,0,103,0.475728155339806,0.475728155339806,30.0,6.0,86.0,0.27906976744186046,0.3488372093023256,659.6666666666666
000000451263.jpg,animal,zebra,427.0,640.0,coco,zebra,1.0,80,5,89,0.898876404494382,0.842696629213483,73.0,10.0,85.0,0.7411764705882353,0.8588235294117647,606.719512195122
000000452263.jpg,animal,bear,428.0,640.0,coco,bear,1.0,63,7,88,0.715909090909091,0.636363636363636,121.0,32.0,155.0,0.5741935483870968,0.7806451612903226,657.248275862069
000000453895.jpg,food,pizza,427.0,640.0,coco,pizza,1.0,88,6,101,0.871287128712871,0.811881188118812,123.0,20.0,152.0,0.6776315789473685,0.8092105263157895,650.276119402985
000000455302.jpg,sports,skiing,427.0,640.0,coco,skis,1.0,101,6,122,0.827868852459016,0.778688524590164,126.0,29.0,156.0,0.6217948717948718,0.8076923076923077,628.9794520547945
000000457050.jpg,food,orange,333.0,500.0,coco,orange,1.0,72,6,107,0.672897196261682,0.616822429906542,69.0,11.0,84.0,0.6904761904761905,0.8214285714285714,641.1168831168832
000000457530.jpg,sports,skiing,360.0,640.0,coco,skis,1.0,66,9,90,0.733333333333333,0.633333333333333,51.0,12.0,74.0,0.527027027027027,0.6891891891891891,647.4107142857143
000000457766.jpg,vehicle,truck,427.0,640.0,coco,truck,1.0,79,3,91,0.868131868131868,0.835164835164835,77.0,6.0,92.0,0.7717391304347826,0.8369565217391305,619.9753086419753
000000459310.jpg,food,broccoli,480.0,640.0,coco,broccoli,1.0,72,8,86,0.837209302325581,0.744186046511628,71.0,20.0,83.0,0.6144578313253012,0.8554216867469879,624.7619047619048
000000459975.jpg,animal,sheep,428.0,640.0,coco,sheep,1.0,70,2,94,0.74468085106383,0.723404255319149,111.0,19.0,154.0,0.5974025974025974,0.7207792207792207,684.05
000000461945.jpg,sports,tennis,500.0,324.0,coco,tennis racket,1.0,76,1,98,0.775510204081633,0.76530612244898,47.0,10.0,69.0,0.5362318840579711,0.6811594202898551,721.3877551020408
000000462613.jpg,sports,surfing,427.0,640.0,coco,surfboard,1.0,94,2,106,0.886792452830189,0.867924528301887,75.0,7.0,93.0,0.7311827956989247,0.8064516129032258,626.8933333333333
000000465324.jpg,animal,elephant,366.0,640.0,coco,elephant,1.0,45,5,85,0.529411764705882,0.470588235294118,60.0,17.0,91.0,0.4725274725274725,0.6593406593406593,642.2394366197183
000000467232.jpg,animal,dog,334.0,500.0,coco,dog,1.0,68,1,97,0.701030927835051,0.690721649484536,67.0,4.0,84.0,0.75,0.7976190476190477,651.7794117647059
000000467990.jpg,vehicle,train,480.0,640.0,coco,train,1.0,79,8,100,0.79,0.71,113.0,31.0,158.0,0.5189873417721519,0.7151898734177216,625.4411764705883
000000477143.jpg,animal,giraffe,480.0,640.0,coco,giraffe,1.0,71,19,87,0.816091954022989,0.597701149425287,66.0,23.0,77.0,0.5584415584415584,0.8571428571428571,632.3095238095239
000000477172.jpg,sports,skiing,402.0,640.0,coco,skis,1.0,87,3,97,0.896907216494845,0.865979381443299,65.0,12.0,88.0,0.6022727272727273,0.7386363636363636,716.6849315068494
000000477585.jpg,sports,baseball,381.0,640.0,coco,baseball bat,1.0,80,3,109,0.73394495412844,0.706422018348624,107.0,16.0,151.0,0.6026490066225165,0.7086092715231788,648.2566371681415
000000481014.jpg,sports,frisbee,353.0,640.0,coco,frisbee,1.0,59,5,81,0.728395061728395,0.666666666666667,125.0,38.0,158.0,0.5506329113924051,0.7911392405063291,682.9741935483871
000000482310.jpg,animal,dog,480.0,640.0,coco,dog,1.0,95,0,107,0.88785046728972,0.88785046728972,60.0,7.0,73.0,0.726027397260274,0.821917808219178,677.8688524590164
000000483677.jpg,sports,tennis,480.0,640.0,coco,tennis racket,1.0,52,4,98,0.530612244897959,0.489795918367347,46.0,8.0,85.0,0.4470588235294118,0.5411764705882353,679.265306122449
000000486233.jpg,vehicle,airplane,426.0,640.0,coco,airplane,1.0,94,0,103,0.912621359223301,0.912621359223301,60.0,4.0,72.0,0.7777777777777778,0.8333333333333334,672.9672131147541
000000492102.jpg,vehicle,train,375.0,500.0,coco,train,1.0,87,4,107,0.813084112149533,0.775700934579439,53.0,14.0,66.0,0.5909090909090909,0.803030303030303,656.671875
000000504554.jpg,food,banana,375.0,500.0,coco,banana,1.0,96,2,99,0.96969696969697,0.94949494949495,147.0,18.0,157.0,0.821656050955414,0.9363057324840764,602.8881578947369
000000505592.jpg,animal,elephant,447.0,640.0,coco,elephant,1.0,93,0,109,0.853211009174312,0.853211009174312,64.0,14.0,78.0,0.6410256410256411,0.8205128205128205,666.1733333333333
000000505658.jpg,animal,horse,427.0,640.0,coco,horse,1.0,70,3,98,0.714285714285714,0.683673469387755,68.0,8.0,85.0,0.7058823529411765,0.8,649.0945945945946
000000513918.jpg,animal,horse,375.0,500.0,coco,horse,1.0,82,4,111,0.738738738738739,0.702702702702703,62.0,10.0,86.0,0.6046511627906976,0.7209302325581395,642.4142857142857
000000516372.jpg,vehicle,SUV,480.0,640.0,coco,truck,1.0,97,0,113,0.858407079646018,0.858407079646018,48.0,7.0,73.0,0.5616438356164384,0.6575342465753424,642.74
000000517723.jpg,vehicle,bus,425.0,640.0,coco,bus,1.0,75,2,88,0.852272727272727,0.829545454545455,64.0,7.0,85.0,0.6705882352941176,0.7529411764705882,698.90625
000000522817.jpg,food,hotdog,425.0,640.0,coco,hot dog,1.0,84,9,89,0.943820224719101,0.842696629213483,124.0,24.0,154.0,0.6493506493506493,0.8051948051948052,633.3405797101449
000000526071.jpg,vehicle,SUV,440.0,640.0,coco,car,1.0,52,1,107,0.485981308411215,0.476635514018692,56.0,7.0,88.0,0.5568181818181818,0.6363636363636364,696.2295081967213
000000531796.jpg,vehicle,bus,427.0,640.0,coco,car,1.0,67,2,91,0.736263736263736,0.714285714285714,115.0,17.0,158.0,0.620253164556962,0.7278481012658228,680.6875
000000532552.jpg,sports,baseball,480.0,640.0,coco,baseball bat,1.0,74,11,90,0.822222222222222,0.7,66.0,9.0,89.0,0.6404494382022472,0.7415730337078652,646.6111111111111
000000533051.jpg,animal,cow,480.0,640.0,coco,cow,1.0,91,4,117,0.777777777777778,0.743589743589744,54.0,7.0,82.0,0.573170731707317,0.6585365853658537,699.140350877193
000000538113.jpg,sports,baseball,427.0,640.0,coco,baseball bat,1.0,66,4,106,0.622641509433962,0.584905660377358,54.0,9.0,91.0,0.4945054945054945,0.5934065934065934,663.2666666666667
000000544396.jpg,vehicle,pleasure boat,480.0,640.0,coco,boat,1.0,46,5,90,0.511111111111111,0.455555555555556,31.0,13.0,75.0,0.24,0.41333333333333333,664.953488372093
000000547131.jpg,animal,elephant,480.0,640.0,coco,elephant,1.0,98,1,103,0.951456310679612,0.941747572815534,81.0,11.0,86.0,0.813953488372093,0.9418604651162791,634.5232558139535
000000552681.jpg,animal,elephant,419.0,640.0,coco,elephant,1.0,70,7,87,0.804597701149425,0.724137931034483,101.0,13.0,149.0,0.5906040268456376,0.6778523489932886,647.8648648648649
000000554340.jpg,food,donut,480.0,640.0,coco,donut,1.0,74,2,86,0.86046511627907,0.837209302325581,140.0,17.0,152.0,0.8092105263157895,0.9210526315789473,701.64
000000555267.jpg,vehicle,train,360.0,640.0,coco,train,1.0,88,3,98,0.897959183673469,0.86734693877551,131.0,16.0,153.0,0.7516339869281046,0.8562091503267973,595.007299270073
000000563985.jpg,food,sandwich,480.0,640.0,coco,sandwich,1.0,78,9,110,0.709090909090909,0.627272727272727,66.0,14.0,85.0,0.611764705882353,0.7764705882352941,608.3636363636364
000000579405.jpg,food,barbecue,318.0,500.0,coco,hot dog,1.0,88,4,101,0.871287128712871,0.831683168316832,72.0,8.0,86.0,0.7441860465116279,0.8372093023255814,618.2638888888889
000000580685.jpg,food,hotdog,426.0,640.0,coco,hot dog,1.0,76,7,93,0.817204301075269,0.741935483870968,57.0,16.0,76.0,0.5394736842105263,0.75,649.7164179104477
003c2b6816ba9d22.jpg,sports,bicycling racing,286.0,427.0,open images,Bicycle racing_Road cycling,0.237650246,74,2,84,0.880952380952381,0.857142857142857,76.0,9.0,91.0,0.7362637362637363,0.8351648351648352,632.8181818181819
00c0e3b734506745.jpg,sports,figure skating,203.0,306.0,open images,Figure skating,0.299595699,75,2,98,0.76530612244898,0.744897959183674,138.0,11.0,152.0,0.8355263157894737,0.9078947368421053,660.2097902097902
034e667f31be499c.jpg,landscape,jungle,366.0,552.0,open images,Jungle,0.612203536,57,8,93,0.612903225806452,0.526881720430108,56.0,7.0,86.0,0.5697674418604651,0.6511627906976745,602.4237288135594
0379f7c0ef9ff4ff.jpg,sports,archery,500.0,750.0,open images,Target archery_Sports,1.0,97,1,103,0.941747572815534,0.932038834951456,75.0,1.0,85.0,0.8705882352941177,0.8823529411764706,639.0571428571428
05f4784eeafcaf3d.jpg,sports,track and field,325.0,491.0,open images,Track and field athletics,0.199470907,63,4,105,0.6,0.561904761904762,91.0,17.0,145.0,0.5103448275862069,0.6275862068965518,683.6
06ffee7f6da90b3e.jpg,landscape,wetland,259.0,346.0,open images,Wetland,0.346410162,64,10,94,0.680851063829787,0.574468085106383,61.0,20.0,82.0,0.5,0.7439024390243902,681.671052631579
078b53d8a454894d.jpg,sports,rowing,187.0,333.0,open images,Watercraft rowing,0.173611111,49,7,85,0.576470588235294,0.494117647058824,110.0,17.0,149.0,0.6241610738255033,0.738255033557047,633.7666666666667
084d9b0d21b5de75.jpg,sports,field hockey,269.0,405.0,open images,Field hockey,0.134831537,68,11,99,0.686868686868687,0.575757575757576,123.0,41.0,158.0,0.5189873417721519,0.7784810126582279,642.2585034013606
087aacabae6c31ab.jpg,sports,fitness,361.0,361.0,open images,Gym_Exercise,0.564236111,88,6,110,0.8,0.745454545454545,53.0,14.0,75.0,0.52,0.7066666666666667,675.2
0a9cae46a2fe661b.jpg,sports,field hockey,475.0,800.0,open images,Field hockey,1.0,94,6,104,0.903846153846154,0.846153846153846,76.0,12.0,84.0,0.7619047619047619,0.9047619047619048,656.170731707317
0b7f82b25acda3ee.jpg,sports,archery,203.0,306.0,open images,Target archery_Sports,0.071538961,92,8,107,0.85981308411215,0.785046728971963,128.0,15.0,150.0,0.7533333333333333,0.8533333333333334,698.223880597015
0c79a0995798a379.jpg,sports,basketball,300.0,533.0,open images,Basketball player,0.088875723,62,1,90,0.688888888888889,0.677777777777778,59.0,7.0,85.0,0.611764705882353,0.6941176470588235,696.948275862069
0d6df23796aec890.jpg,sports,climbing,335.0,503.0,open images,Climbing,0.089643303,92,7,108,0.851851851851852,0.787037037037037,73.0,12.0,84.0,0.7261904761904762,0.8690476190476191,686.9125
0dd4c580c14df3d1.jpg,sports,golf,368.0,244.0,open images,Golfer,0.359514839,86,9,108,0.796296296296296,0.712962962962963,65.0,12.0,79.0,0.6708860759493671,0.8227848101265823,648.7866666666666
